CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gadimudidam B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495697,83.6494123
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Penubaka B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495186,83.6494968
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kinthali B.O,532402,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3414411,83.8172211
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kotipalli BO,532402,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3443,83.8139
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kittalapadu B.O,532428,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6438521,84.0018546
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Idulavalasa B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4181456,84.0465124
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kambakaya B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4181441,84.0465213
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Madapam B.O,532421,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4181411,84.0462111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Peddalogidi B.O,532213,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7470000,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Deerghasi B.O,532429,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gollalavalasa B.O,532429,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Belamara B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2853330,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Runku Hanumanthapuram B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2853330,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Umilada B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2853330,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Aludu B.O,532426,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5922511,84.0525550
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kodaddapanasa BO,532426,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3,83.9
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Peddabammidi B.O,532474,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4713333,84.0723055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tilaru B.O,532474,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4713333,84.0723055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chikkalavalasa B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4461,84.0019
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Alikam B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Korlakota B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Naira B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tandemvalasa B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Uppinivalasa B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kistappapeta BO,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3359,83.9768
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mofusbandar B.O,532401,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9125500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Peddapadu B.O,532401,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9125500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sanivada B.O,532401,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9125500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,D. Matchilesam B.O,532408,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2226660,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tonangi B.O,532406,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3415277,84.1184445
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Fareedpeta B.O,532410,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2820555,83.8247500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Korlam B.O,532405,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3308337,84.0566677
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Thotapalem B.O,532005,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2966117,83.8881149
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Patharlapalli B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050838,83.6896985
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ravada B.O,532407,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1738,83.7173
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Budatavalasa B.O,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2273685,83.7916399
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mahanthipalem B.O,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1883,83.7479
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Buridikancharam B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472788,83.7552265
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chittarupuram B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472857,83.7552245
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Urjam B.O,532429,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dandulaxmipuram B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2853330,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Harischandrapuram B.O,532430,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2853330,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Yetturallapadu B.O,532474,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4737,84.1086
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chinabammidi BO,532474,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4343,84.1092
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Allada B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4341380,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Andhavaram B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4341380,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chodavaram B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4341380,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kameswaripeta B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4341380,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Parlam B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4341380,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Badam B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4371,84.0088
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Makivalasa B.O,532425,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3741,84.026
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chittivalasa B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kanugulavalasa B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Opivada Venkampeta B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Turakapeta B.O,532186,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Patrunivalasa B.O,532401,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9125500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Vadada B.O,532401,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877770,83.9125500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bandaruvanipeta B.O,532406,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3415277,84.1184444
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Buravilli B.O,532405,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3308333,84.0566671
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Salihundam B.O,532405,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3308333,84.0566671
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sathivada B.O,532405,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3308333,84.0566678
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Adapaka B.O,532403,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2273611,83.7916388
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gokarnapalli B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472866,83.7552255
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Honjaram B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472877,83.7552897
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Laidam B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472866,83.7552299
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Lolugu B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472899,83.7552256
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pathakumkam B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472875,83.7552958
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rapaka B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472999,83.7552857
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Banam B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2988,83.7491
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Naruva B.O,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1127,83.6535
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Korallavalasa B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495957,83.6498579
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Maredubaka B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495745,83.6494967
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Nagulavalasa B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495111,83.6497584
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Vommi B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495857,83.6494857
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gopalapuram B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4443950,83.6414930
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dallavalasa B.O,532402,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3414411,83.8172211
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dharmapuram B.O,532402,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3414411,83.8172211
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ambakhandi B.O,532123,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4554166,83.7517770
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Manthina B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472855,83.7552259
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Santhavuriti B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472857,83.7552658
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Suravam B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472891,83.7552296
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tamaram B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4744,83.8135
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gorinta B.O,532168,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3669,83.8079
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Maruvada BO,532409,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1384,83.6827
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,G.M.R.Nagar B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495117,83.6215274
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Guravam B.O,532127,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495196,83.6494951
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tholapi B.O,532402,BO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3414411,83.8172211
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Neelanagaram S.O,532462,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6055278,83.6674167
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Palakonda S.O,532440,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6037500,83.7563333
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Seethampeta S.O,532443,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7331944,83.8071389
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Seetharampuram Inam S.O,532461,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6327222,83.5971944
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Veeraghattam S.O,532460,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6885556,83.6095556
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Srikakulam H.O,532001,HO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2962500,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kotturu S.O,532455,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7789444,83.8815000
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,P.S.Puram S.O,532190,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4973333,83.9428333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Polaki S.O,532429,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3748889,84.1046944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Srikakulam Market S.O,532001,PO,Non Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2089167,83.8946944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Srikakulam Town S.O,532001,PO,Non Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2971944,83.8951389
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Brahmanatarla S.O,532220,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7456389,84.3845833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Haripuram S.O,532243,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.8486667,84.5038611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sompeta S.O,532284,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.9460556,84.5854444
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Venkateswara Colony S.O,532203,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6068333,84.2365556
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Budithi S.O,532427,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5439167,84.0132778
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dusi Rs S.O,532484,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3523889,77.6969167
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mukhalingam S.O,532428,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6438333,84.0018333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Priyagraharam S.O,532430,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2853333,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Saravakota S.O,532426,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5922500,84.0525556
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Urlam S.O,532425,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4341389,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Calingapatnam S.O,532406,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3415278,84.1184444
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gara S.O,532405,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3308333,84.0566667
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Murapaka S.O,532403,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2273611,83.7916389
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ponduru S.O,532168,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3472778,83.7552222
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Akkupalli S.O,532219,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7515556,84.4871111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chapara S.O,532216,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7709444,84.1853889
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ichchapuram Bus Stand S.O,532312,PO,Non Delivery,SRIKAKULAM,ANDHRA PRADESH,19.1095833,84.6945000
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ichchapuram S.O,532312,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.1132500,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kanchili S.O,532290,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.9756667,84.5805278
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mandasa S.O,532242,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.8715278,84.4615000
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ms Palli S.O,532291,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.0006944,84.5674167
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Battili S.O,532456,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7832222,83.8737778
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Burja S.O,532445,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5310000,83.7993056
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Jalumuru S.O,532432,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5110278,84.0391111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Korasavada S.O,532214,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5836389,83.9035278
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Narasannapeta S.O,532421,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4181944,84.0460833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Nivagam S.O,532457,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7838056,83.9392500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tilaru RS S.O,532474,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4713333,84.0723056
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Vengala Rao Colony S.O,532186,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4081111,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Etcherla S.O,532410,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2820556,83.8247500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,J.R.Puram S.O,532407,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2050833,83.6896111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pydibheemavaram S.O,532409,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.1411111,83.6215278
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Hiramandalam S.O,532459,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6707500,83.9503056
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,L.N.Peta S.O,532458,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2962500,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Narasannapeta Market S.O,532421,PO,Non Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4115833,84.0431667
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rajam S.O,532127,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4495000,73.6630000
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,S.R.Puram S.O,532123,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4554167,83.7517778
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Srikakulam New Colony S.O,532001,PO,Non Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2962222,83.9041389
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Srikurmam S.O,532404,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2730000,84.0048333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Vunukuru S.O,532122,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5263611,83.6318056
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Amadalavalasa H.O,532185,HO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.4081111,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tekkali H.O,532201,HO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.6068333,84.2365556
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Baruva R S S.O,532264,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.9009722,84.5533056
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kasibugga S.O (Srikakulam),532222,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2962500,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kaviti S.O,532322,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,19.0113611,84.6902500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Manikyapuram S.O,532292,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.9517778,84.6317222
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Meliaputti S.O,532215,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7695556,84.1688611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Naupada RS S.O,532212,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.5771667,84.2844722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Palasa S.O,532221,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7745000,84.4101111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pathapatnam S.O,532213,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.7470278,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Arasavilli S.O,532401,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2877778,83.9122500
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bontalakoduru S.O,532408,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2226667,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gujarathipeta S.O,532005,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2966111,83.8881111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,S.M.Puram S.O,532402,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3414444,83.8172222
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Srikakulam Collectorate S.O,532001,PO,Non Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2729167,83.9060278
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Srikakulam District Court S.O,532001,PO,Non Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3095833,83.8954167
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Srikakulam Official Colony S.O,532001,PO,Non Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2952222,83.9040278
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Srikakulam Zilla Parishad S.O,532001,PO,Non Delivery,SRIKAKULAM,ANDHRA PRADESH,18.2852778,83.8958333
Andhra Pradesh Circle,Visakhapatnam Region,Parvathipuram Division,Sigadam S.O,532148,PO,Delivery,SRIKAKULAM,ANDHRA PRADESH,18.3777778,83.6813611
